credit_utilization,credit_age_months,hard_inquiries,payment_history_pct,late_30_days,late_60_days,late_90_days,num_credit_accounts,total_credit_limit,current_balance,monthly_income,spending_groceries_pct,spending_dining_pct,spending_entertainment_pct,spending_utilities_pct,spending_transportation_pct,spending_shopping_pct,spending_healthcare_pct,spending_travel_pct,spending_subscriptions_pct,spending_miscellaneous_pct,total_spending_pct,spending_velocity,impulse_spending_score,recurring_payment_ratio,onetime_payment_ratio,payment_consistency,payment_timing_variance,min_payment_frequency,avg_days_before_due,is_high_risk
10.64430405084667,49.913550237410334,2,67.97193916161295,2,0,1,5,23431.998487841793,1029.6782137748273,13858.726111378604,5.032747722163516,6.7414360370123925,4.346176579586133,10.045047283237032,9.347606461320234,7.161666659482568,5.972333343106974,5.499797417699898,4.944617209257001,4.489912959108283,63.58134167197403,-4.965780794824715,72.31659447887806,57.19964178907746,42.80035821092254,64.00062482089797,0.8952612567782723,3.7235569227444913,-2.6298891657149213,1
89.69651257605078,103.14380913758728,3,74.86944611659735,0,0,0,3,48005.672030178386,21225.963107184027,14699.396994634439,8.770668459513576,4.924848559624806,4.894591830670729,10.946123249629185,6.9613424048422825,10.295043893566978,2.140803342797021,1.725834486362866,2.8037319858483425,2.3165254144962537,55.77951362735204,-4.717279303247485,16.956005432637408,87.50500650842841,12.494993491571591,72.10315806886287,14.464299057798753,30.508956393752907,6.863172818159718,1
14.371455818310144,60.7826462555936,2,69.91278720421423,0,0,0,7,32085.671242072905,2449.955284627946,19168.91763430452,10.502048641705485,9.888986033404894,3.287784085014192,11.193026187620934,13.526975119427469,3.5404283293281287,2.7048233279476745,1.2797628926759241,2.152107803675913,3.61920761243793,61.69515003323854,-2.5100625265654943,23.73590711117762,49.245361295578235,50.754638704421765,91.21888839913105,2.0415240359331888,8.264857054978906,-2.418863640609814,0
19.28176479114668,72.94121737148997,1,81.39141751052705,1,0,0,8,30139.488816896403,2516.642190876132,7858.973710617896,11.015876864655706,5.0952089453112475,4.678705944138465,8.806325745822564,4.260637355281144,6.046475997927772,4.684465975140585,7.792601715458536,1.0241599534272687,5.069460796073481,58.473919293236754,13.947731525746331,11.550329495731287,67.0278935218825,32.972106478117496,87.6371802088709,3.418765925161544,8.51955539741058,-4.096040495968246,0
60.9132454421346,50.60800819794112,0,58.80708184376151,1,0,0,4,77001.65159937112,13307.342415101366,35248.77245204816,12.021197550409397,6.143016849272571,6.380168366690832,8.170772309513737,12.839568707506212,9.437997269017753,4.428723544290799,5.141391385793785,3.5644903285328096,2.6654096521666912,70.79273596319459,13.730281048544178,29.484558126813905,78.49732352543876,21.50267647456124,42.45583581907498,0.04975008369897527,39.4464137101985,8.435399091351412,1
81.78032666687152,72.57540559139682,2,86.73202278258168,0,0,0,7,25750.774536668046,11021.855271999579,22734.42882664936,13.85003848473269,9.226563300588573,4.981322620814629,9.178722941549708,7.916238113321699,7.967329130323222,7.130073632571183,1.5457494523765059,3.0022096924978277,5.380573418478916,70.17882078725495,35.81816267745859,26.78051986492408,43.42065643570706,56.57934356429294,38.10958999760101,0.5530865568389055,14.26446634170892,-4.345362071632074,0
79.82366648354402,56.30652570408113,2,63.77128509463289,0,1,0,9,75616.74204782842,32659.18365373669,10519.494230902457,8.163950973234009,2.5030691436225183,1.8679806813365594,10.592795351053468,8.481542493721443,9.490600197671977,6.723217943504992,7.9337389882510685,4.924868306891264,2.2963318981443224,62.97809597743162,0.6271610783844171,14.096738672296102,58.64666717902401,41.35333282097599,65.1234303619622,9.49327916089694,17.24658231590348,5.881256201342147,0
74.40873071142163,91.50904684288328,1,63.830620853125055,0,1,1,6,123826.92338619393,29694.466485498746,9454.753468297336,11.237058890376227,5.48961374189266,7.919441723786377,10.455156065817945,12.275658943833255,5.66922142048037,6.356544605887214,5.217745616292105,4.429129984217277,4.910952291340691,73.96052328392413,-17.346990195700567,35.161491196464276,71.81788233582688,28.18211766417312,56.63890927577664,10.074089819664241,20.71405104384215,-4.327503251551199,1
65.12693320171154,67.57074550792218,1,73.12511452153404,1,0,0,3,128823.62661500141,22796.688986254936,36424.93615117792,10.33642731063806,8.743140170442533,5.084910608861277,10.958738627522113,8.673975347488508,8.66487632470685,1.4014833531352973,4.378207989656643,1.5575223615112455,2.1513321055070187,61.950614199469555,30.89148876180333,49.15372688037688,94.50523121823419,5.4947687817658135,68.74714933129744,10.974532062427047,21.478928800276222,-3.1170964945146427,1
67.81598203070507,70.63597757594935,1,63.92669691225059,2,2,2,4,163691.2386392104,31652.29300105321,21526.491821924174,9.590226222271946,8.16317359520669,5.599722737296556,6.167630744319054,9.227902744448542,2.757813073873378,2.045257500924714,1.0457726630515751,1.3800979407920995,1.7317575713660047,47.70935479355056,4.923217402836216,33.52269138823462,85.18268038293317,14.817319617066829,80.33024047268033,3.666862673691454,28.23145999283086,3.8292203848903754,1
40.0199006029373,38.318772676383546,3,58.10955145426339,0,0,0,6,3875.8033664004897,491.0318251443884,32049.077280974834,12.453002478326367,7.582814010159003,5.205855059858991,5.7535305106276,3.842311253795286,3.6488468129733524,5.3491149372624145,5.219115982458712,3.1862775970035297,2.9280002894908757,55.16886893195613,8.328198184846759,35.388311218066015,65.46885074696183,34.531149253038166,53.25023733942245,3.2107887341203427,31.106885939363373,11.477594904148278,0
115.3284380963346,45.02465439664881,3,72.0620091098335,0,0,0,5,27333.25949380675,11214.263273152357,9518.067436690331,6.411441834635364,2.0762388244766576,7.880691903171784,6.619332400902573,8.069280167804118,8.269341646716347,2.723629229702908,8.139584277793286,3.3700708225469658,4.423937030051343,57.98354813780134,7.150656597001891,21.073222155856925,50.718294615881106,49.281705384118894,77.52764717906916,1.729574330411641,7.208928108149418,-1.2222590656534051,0
48.09156730503912,48.75611021444554,1,83.77559012605042,0,0,0,4,46436.03213487168,10867.431614917916,7373.296144311739,10.592243010013181,4.727510889373828,1.9469964973479212,6.998259762814951,9.962943790085074,4.253159517283589,4.291892462547149,6.904167278921291,3.4453569595475013,4.820368653523061,57.94289882145755,-2.3756112972767647,52.256479507248834,69.63701565618172,30.362984343818283,86.8813433111554,2.7254373214097067,21.953846201368414,-1.7862869109627524,0
80.6271292318474,37.971257672594795,1,76.71313877147807,1,0,0,3,21118.230007142694,9935.411060815824,20472.907861899734,13.164147288430662,3.1923286417757195,6.4061774134135225,11.492635110249477,13.917709936653653,11.050566821234584,5.71760464543946,2.50218752090408,3.342221336176758,2.4191102932102706,73.20468900748818,-7.551729264846765,27.619164719202256,30.24426968528176,69.75573031471824,90.23218304928655,10.99832933000121,29.069363515790126,5.630185202647127,0
3.183864464858366,69.1984859551869,4,93.19047304115956,0,0,0,8,41067.27270787705,356.16065828962246,8788.378994637338,10.492943252331397,3.1623786311095845,4.244045921138612,11.49928106691694,14.258777924191092,6.804627631991421,2.836814956009174,9.926738650386437,1.879841728462984,5.204685748762228,70.31013551129986,7.899747080900271,15.42980443182704,62.716846318287544,37.283153681712456,86.99987723423952,0.9299275917855319,19.5635723944118,-1.9549543831933525,0
107.34626722729097,43.10312598716166,2,86.37843919970682,1,0,0,2,94205.01603562634,26712.183306756266,9624.174548537452,8.917263375809076,5.1494377207824975,4.578537911347949,5.025499677153186,10.815289071289227,6.093502776904215,2.694685529996768,2.0625580697766255,4.100133313288259,2.4315316821391626,51.86843912848697,25.440409040778565,9.400557285246414,82.57244652570054,17.427553474299458,48.164891533847154,9.144712781151645,30.2108323520393,-8.406679129785934,1
69.18197706171043,47.54730352444699,3,73.87611938495101,2,0,0,3,11556.03128146868,4683.483601210784,50046.756505557496,9.406311826466967,3.4959211486566577,3.6574096862924614,5.989551746268954,12.424265889271116,7.131391237310359,1.7739771591910523,5.208066259184728,2.3176077237683943,3.506784434017302,54.911287110428,12.825962897452074,13.787867840861988,75.32869400722907,24.671305992770925,64.89058656077614,9.403429231564518,20.51732992613627,3.8503460685791264,0
29.441893161758514,17.437707699533064,2,70.33296870038383,0,0,0,4,91422.19752773021,8995.809515544937,11439.202399149153,5.4160219827134295,7.330355467755929,2.4108128717597213,6.032599605748624,3.2414221218472488,6.917310774535237,6.266488655970591,5.954707265548052,4.463091491727614,3.670589035765805,51.70339927337226,-19.8512250010928,23.361109682351756,90.19725081831453,9.80274918168547,71.08241605170487,0.4777181110768406,0.8952335030923121,-5.370408378483522,1
92.50946444949862,59.60068292972402,0,59.47903207097328,0,2,0,5,67349.8705763317,16076.249078641918,22656.601712619067,9.939985632430218,5.353562813800375,6.168253748385283,5.692982150597672,11.64125605463309,9.853626647044823,6.006126803740715,6.770568817118012,2.5613513360414166,3.4179177531221874,67.40563175691379,10.086112779321075,6.930416779307355,82.27332404490832,17.72667595509168,64.66581000571296,3.367435000039113,2.4750257156969475,-2.8722435515549014,1
22.215951460634358,96.20464884022184,4,77.78810369362647,2,1,0,9,68349.72549399684,5077.2963901727035,27609.34073080419,7.708633645067331,5.512485681448478,5.5300637172390115,7.262616329100395,5.133921799416228,3.555858628188691,2.839189260403628,4.04609016416337,1.371780538680508,5.760734773531937,48.72137453723958,-4.016223459522411,49.04604571280691,44.269460329134986,55.730539670865014,63.712232518193844,0.801484547021571,20.25351090784204,10.118188912876379,1
14.468026293273459,60.40800959104209,3,97.68059355975416,0,0,0,5,45096.87443853185,1775.2894766589693,21414.559073391556,10.464285082718558,9.416995034782524,7.491149567838542,10.000777410175003,8.81878433103646,4.676088749470843,3.8981961032512378,9.849240233677142,4.428851651220015,3.422543583575103,72.46691174774543,6.598777068112637,81.02229776922862,35.401962214748615,64.59803778525139,30.302864641060758,3.46010955964482,11.715275745834063,17.69847249367251,0
104.96420072210393,80.19048789148974,3,71.17119641424665,1,0,0,5,4576.103644798275,2143.5800949940954,16153.886687458928,8.213569613468536,2.3100926663514016,7.194424248257786,9.105817570560903,7.848864133389462,2.9964672688183516,1.28460457364268,2.5616887961024326,2.5832286813324785,3.993952370919094,48.09270992284313,-4.157332838561452,2.843812720702985,58.11050826596785,41.88949173403215,57.20951118193099,10.766049008947558,22.140349704420153,8.071747053669933,1
5.051182756363425,64.25477585673745,3,88.41702214332628,1,0,0,8,25531.0279360483,628.7095950531453,15374.95681192136,12.820315496326016,4.58335297173545,2.1886381138159376,10.525938374573347,12.225435539114658,6.639285806950365,2.289827665151892,4.729601604638263,2.767419076346977,1.7354630471069519,60.50527769575986,16.873621247074777,17.25346919936209,90.01309210051292,9.986907899487079,63.7759982649154,0.8645775493024842,23.65214730180954,-10.1702952057474,0
93.5501368280104,38.71961325734653,4,89.94022805533004,0,0,0,5,37436.918519408464,9481.75058573013,59278.86109630635,5.9674897123382,7.905399386487639,5.391044697332044,10.737522719614653,11.269204058136731,3.5453557782508565,4.167180279613918,3.1208370272047548,4.461820656296384,2.368423466708266,58.93427778198345,45.59608927358941,13.522298592353499,66.38178369196942,33.61821630803058,87.64811179962967,0.819394804227487,16.86895295964053,1.1328153000034111,1
15.541790553936499,70.25877365609696,5,88.02220011588201,1,0,0,5,37859.43696076249,2178.0890197242043,48258.96826136713,10.05755190017455,2.4674630823363355,4.692264209634322,9.354519522380853,11.932537446222408,3.473040152791134,5.339221121391083,3.2737544917893127,2.6152520763229794,3.3741175504135152,56.579721553456494,-5.403503262440428,26.276766105122505,69.21271588917722,30.78728411082278,57.52897877340833,3.917255461353765,17.156017851036147,-12.15124273120966,0
98.9617159110179,109.30770124690486,3,68.7363376989466,2,1,2,5,106446.71873642888,29716.205694695996,26337.611202923257,13.749925490032698,5.802188972982727,5.805336743506478,9.624618134043143,10.845291482765,3.058893200476846,6.71698980076448,5.860452269099589,1.9076345376407424,3.1993352256094045,66.57066585692111,12.734025757439166,44.1519535068316,91.36561705818478,8.634382941815218,74.1653744406516,0.9745970095655743,28.477712773231328,10.252722919029155,1
60.89612805130034,80.25940893301191,3,95.57450768161321,0,0,0,8,160542.66575415776,25439.09851433432,99838.82220259096,12.844191319482494,4.632158683688228,3.862467820114195,9.160611402436714,12.385617956989435,8.16907775691106,1.1032932639071649,9.910058822938083,1.1138375960727176,5.341350399056083,68.52266502159617,-1.5601361546746046,64.29351984339145,75.26867916934573,24.73132083065427,85.5029168719899,2.3894359586613376,2.043077219653094,-7.266595245992978,0
8.14044709262063,96.64393533744303,2,70.23803609723818,0,0,0,8,66256.58521928014,2825.256161724066,14297.06043577163,9.60281015984579,7.100281764353069,4.486740806412264,6.56755324771667,8.843789625579996,10.73160434707756,6.724569993934495,1.9178157339974555,2.957258558194507,4.019104465260425,62.951528702372244,31.082149442582363,50.83434195775607,76.26321934647177,23.73678065352823,91.96655635796496,5.305094835670586,45.16460936694065,4.3907370787107425,1
83.24186709377864,37.93780211261071,0,73.7248900401298,0,0,0,9,81200.02616440882,33251.519773672604,15950.738210080413,6.080344285297127,7.979026076864506,6.428951613337596,11.60259454567236,13.787727654514363,3.2731448221250083,4.821462907924886,7.055274866783846,4.313128258571338,2.49037983630441,67.83203486739545,0.04338530167254579,46.341317021276225,73.38062932689611,26.619370673103887,75.07181376408136,0.14034614005540327,15.933529991924395,-12.595977951643448,1
78.2000190451062,90.78919089469807,3,74.32469562087512,0,0,0,6,8116.963003312016,1974.9962689662068,18373.76250951615,6.2467494295114285,8.748264510924287,1.3370323570698752,10.967691356662659,12.729977493024348,5.006950525840422,1.2495663474154268,8.844636669145407,4.217295890806979,4.173411651377966,63.5215762317788,0.20099220732403633,16.487095831634242,55.45953783133092,44.54046216866908,46.40005358426201,5.8844212361514625,22.443991490871486,3.155422324889292,0
24.062967204040405,75.73686636310302,0,61.76777733806135,1,0,0,7,59657.45970654073,5314.303624009207,12237.633467264344,11.61172255376501,5.1556791530879735,7.243991948441035,8.689563084097161,13.426477560337204,8.116273524721219,3.1904731670561315,8.987137766766265,4.518633337117546,2.5335586274253377,73.47351072281488,1.7319000687736652,20.209292663415653,68.90382964961682,31.096170350383176,90.65076196785363,14.984568852152652,23.945378897875173,-0.40888815612589946,0
29.045401903503297,176.53464147675066,1,90.78329348169983,0,0,0,2,15306.707002534438,1783.8462289765093,7866.439839738584,10.757598564789616,2.450876713090093,7.793453281936219,7.43154828056508,14.679718987216066,7.34604390092256,4.263920328013135,0.8960393253056631,1.3390758297090835,3.5684337233876278,60.52670893493514,-14.721348021177377,37.07094997938249,86.59638335454748,13.403616645452516,86.33924577417797,2.523450866992121,7.472174989194584,-19.22594914532589,0
68.10490179138698,54.572790914566994,2,91.02469076311614,0,0,0,8,26538.83655608234,5109.959781597393,30296.33440729383,5.8989639556347075,2.0651952594151917,7.593864668901792,5.120802140479813,13.319421449012918,10.80366612227189,7.627776671353053,4.947884349463275,3.495046642413349,2.831372658428521,63.70399391737451,-13.234500467760153,56.382061337304236,60.017335743654044,39.982664256345956,86.13104531666073,0.256403852829129,32.90825512055713,-1.0960403949206814,0
107.3779987272633,108.96654408897513,3,89.5580763189626,0,0,0,8,10201.648584783814,5289.04020510562,23548.23308159262,10.319907869777623,8.001565946176502,5.001572645196403,7.730083451122276,3.3353051857735676,9.084138851234565,6.374834547491482,8.54217589463125,1.7925410849035317,3.52424672967021,63.70637220597741,23.717805197327518,13.011489159600728,46.03791478319022,53.96208521680978,50.90653824477399,3.4295068475515054,10.905756563958873,6.951674257548638,0
116.97517945761398,39.03926439000225,2,87.90331122088385,1,0,0,6,165062.0405877749,58277.45772349403,19912.549142625478,12.411213096697615,8.651126985690585,4.517949377624207,11.7065942146907,4.826852859964193,4.956483808362678,7.98292063456208,1.6676285586979278,4.6452690993758115,5.6010799293442615,66.96711856501005,-6.869511241410671,30.44219071896016,91.42944745967715,8.57055254032285,67.44276227299551,5.408094801828928,8.180260937311608,2.895503189611992,0
